11020;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10
11021;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10
11022;1144;Praha 10-Zábìhlice, Bramboøíková 2995/10
11025;1146;Praha 10-Male_ice, Sazeèská 247/2, V_tvarná øemesla, +1007, +CDMA
11026;1146;Praha 10-Male_ice, Sazeèská 247/2, V_tvarná øemesla, +1007, +CDMA
11029;1146;Praha 10-Male_ice, U Vozovny 590/6, areál DP
11030;1146;Praha 10-Male_ice, U Vozovny 590/6, areál DP
11031;1146;Praha 10-Male_ice, Teplárenská, teplárna, +11068
11032;1146;Praha 10-Male_ice, Teplárenská, teplárna, +11068
11033;1146;Praha 10-Male_ice, U Stavoservisu 527/1, Neos, +TMO
11034;1146;Praha 10-Male_ice, U Stavoservisu 527/1, Neos, +TMO
11035;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák
11036;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák
11037;1146;Praha 10-Uhøínìves, K Netlukám 962/15, panelák
11038;1144;Praha 10-Vr_ovice, 28. pluku 1208/22
11039;1144;Praha 10-Vr_ovice, 28. pluku 1208/22
11040;1146;Praha 10-Hostivaø, _vehlova 1391/32, OC Park Hostivaø, indoor
11041;1146;Praha 10-Stra_nice, Èernokostelecká 899/4
11042;1146;Praha 10-Stra_nice, Èernokostelecká 899/4
11043;1146;Praha 10-Stra_nice, Èernokostelecká 899/4
11044;1146;Praha 10-Petrovice, Jakobiho 326, panelák
11045;1146;Praha 10-Petrovice, Jakobiho 326, panelák
11046;1146;Praha 10-Petrovice, Jakobiho 326, panelák
11047;1146;Praha 10-Královice, K Nedvìzí 66, Mìstská policie
11048;1146;Praha 10-Královice, K Nedvìzí 66, Mìstská policie
11049;1146;Praha 10-Královice, K Nedvìzí 66, Mìstská policie
11050;1146;Praha 10-Dubeè, Lipové nám. 3/5, +VDF
11051;1146;Praha 10-Dubeè, Lipové nám. 3/5, +VDF
11052;1146;Praha 10-Dubeè, Lipové nám. 3/5, +VDF
11053;1146;Praha 10-Dolní Mìcholupy, Kutnohorská 11/57, ve dvoøe
11054;1146;Praha 10-Dolní Mìcholupy, Kutnohorská 11/57, ve dvoøe
11055;1146;Praha 10-Dolní Mìcholupy, Kutnohorská 11/57, ve dvoøe
11056;1146;Praha 10-Hájek, Pod Jankovem 83
11057;1146;Praha 10-Hájek, Pod Jankovem 83
11058;1146;Praha 10-Zábìhlice, Jahodová 2890/109, panelák, Zahradní mìsto, +CDMA
11059;1146;Praha 10-Zábìhlice, Jahodová 2890/109, panelák, Zahradní mìsto, +CDMA
11060;1146;Praha 10-Zábìhlice, Jahodová 2890/109, panelák, Zahradní mìsto, +CDMA
11061;1144;Praha 10-Vr_ovice, _itomírská 475/13 x Moskevská 46
11062;1144;Praha 10-Vr_ovice, _itomírská 475/13 x Moskevská 46
11063;1144;Praha 10-Vr_ovice, _itomírská 475/13 x Moskevská 46
11064;1146;Praha 10-Stra_nice, V Ol_inách 2270/122 x Solidarity
11065;1146;Praha 10-Stra_nice, V Ol_inách 2270/122 x Solidarity
11066;1146;Praha 10-Stra_nice, V Ol_inách 2270/122 x Solidarity
11067;1146;Praha 10-Stra_nice, V ú_labinì 3068/19, Hotel Rhea, indoor
11068;1146;Praha 10-Male_ice, Teplárenská, teplárna, +11031-2
11069;1144;Praha 10-Vr_ovice, Murmanská 1471/12
11070;1144;Praha 10-Vr_ovice, Murmanská 1471/12
11071;1144;Praha 10-Vr_ovice, Murmanská 1471/12
11072;1146;Praha 10-Benice, U Císaøské cesty, betonov_ sto_ár na S okraji obce, +CDMA
11073;1146;Praha 10-Benice, U Císaøské cesty, betonov_ sto_ár na S okraji obce, +CDMA
11074;1146;Praha 10-Benice, U Císaøské cesty, betonov_ sto_ár na S okraji obce, +CDMA
11075;1144;Praha 10-Vr_ovice, U Slávie 1527/68b, Tesco Eden, indoor
11076;1144;Praha 10-Vr_ovice, Vr_ovická 896/32 x Petrohradská, +CDMA
11077;1144;Praha 10-Vr_ovice, Vr_ovická 896/32 x Petrohradská, +CDMA
11078;1144;Praha 10-Vr_ovice, Vr_ovická 896/32 x Petrohradská, +CDMA
11079;1146;Praha 10-Stra_nice, U Trati 3203/38a, budova v areálu Energie Kladno
11080;1146;Praha 10-Stra_nice, U Trati 3203/38a, budova v areálu Energie Kladno
11081;1146;Praha 10-Stra_nice, U Trati 3203/38a, budova v areálu Energie Kladno
11083;1146;Praha 10-Stra_nice, Prùbì_ná 288/11, panelák, +CDMA
11084;1146;Praha 10-Stra_nice, Prùbì_ná 288/11, panelák, +CDMA
11085;1146;Praha 10-Stra_nice, Prùbì_ná 288/11, panelák, +CDMA
11086;1146;Praha 10-_tìrboholy, Prùmyslová, Fashion Arena Outlet, indoor
11087;1144;Praha 10-Michle, Na Sychrovì 975/8, administrativní budova, +CDMA, +VDF
11088;1146;Praha 10-Petrovice, Rezlerova 278, panelák
11089;1146;Praha 10-Petrovice, Rezlerova 278, panelák
11090;1146;Praha 10-Petrovice, Rezlerova 278, panelák
11091;1146;Praha 10-Hostivaø, V Chotejnì, pøíhradov_ sto_ár
11092;1146;Praha 10-Hostivaø, V Chotejnì, pøíhradov_ sto_ár
11093;1146;Praha 10-Stra_nice, Vinohradská 3218/169, Èeskomoravská stavební spoøitelna, indoor
11094;1144;Praha 10-Vr_ovice, U Slavie 1540/2a, Synot Tip Aréna, indoor
11095;1144;Praha 10-Vr_ovice, U Slavie 1540/2a, Synot Tip Aréna, indoor
11098;1146;Praha 10-Stra_nice, V Ol_inách 2300/75, indoor
21098;1139;Praha 10, Metro A Skalka
21099;1139;Praha 10, Metro A Stra_nická
1101;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR
1102;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR
1103;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR
1104;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone, +CDMA
1105;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone, +CDMA
1106;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone, +CDMA
1107;1136;Praha 1-Staré Mìsto, nám. Franze Kafky 16/1, Magistrát, +CDMA, +VDF
1108;1136;Praha 1-Staré Mìsto, nám. Franze Kafky 16/1, Magistrát, +CDMA, +VDF
1109;1136;Praha 1-Staré Mìsto, nám. Franze Kafky 16/1, Magistrát, +CDMA, +VDF
1110;1137;Praha 1-Nové Mìsto, Spálená 107/49, prodejna O2, u vchodu
1112;1136;Praha 1-Staré Mìsto, Na Pøíkopì 388/1, palác ÈKD, 2.p za sklem
1113;1136;Praha 1-Staré Mìsto, Na Pøíkopì 388/1, palác ÈKD, 2.p za sklem
1114;1136;Praha 1-Staré Mìsto, námìstí Republiky 656/8, OD Kotva 1.p do Rybné
1115;1136;Praha 1-Staré Mìsto, námìstí Republiky 656/8, OD Kotva nad hl. vchodem
1116;1137;Praha 1-Nové Mìsto, Jungmannova 15/1, za oknem 1.p
1117;1137;Praha 1-Nové Mìsto, V Jircháøích 1424/9 x Vor_ilská, 1.p, +TMO
1119;1136;Praha 1-Malá Strana, Malostranské nám. 2/25, fale_n_ komín
1120;1136;Praha 1-Malá Strana, Malostranské nám. 2/25, fale_n_ komín
1121;1136;Praha 1-Malá Strana, Malostranské nám. 2/25, fale_n_ komín
1122;1136;Praha 1-Malá Strana, Snìmovní 176/4, atrium A4/A5 (kuøárna) v obj. PS ÈR (x Thunovská), okapy v 1. patøe
1123;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7
1124;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7
1125;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7
1126;1136;Praha 1-Staré Mìsto, nám. Curieov_ch 43/5, hotel Intercontinental, +11171
1128;1138;Praha 1-Vinohrady, Wilsonova 300/8, Hlavní nádra_í, indoor
1129;1136;Praha 1-Hradèany, Hradèanské nám. 56/16, Arcibiskupsk_ palác, +21115-6
1130;1138;Praha 1-Nové Mìsto, Na Poøíèí 1053/44, 1.p
1131;1136;Praha 1-Staré Mìsto, Mariánské námìstí 159/4, Trauttmannsdorfsk_ palác, indoor
1132;1136;Praha 1-Malá Strana, Újezd 403/31, 1.p
1133;1136;Praha 1-Malá Strana, Újezd 403/31, 1.p
1134;1136;Praha 1-Malá Strana, Mostecká 273/21, 1.p, +TMO
1135;1136;Praha 1-Malá Strana, Mostecká 273/21, 1.p, +TMO
1136;1136;Praha 1-Staré Mìsto, Dlouhá 732/31, 1.p
1138;1136;Praha 1-Staré Mìsto, Celetná 586/32, 1.p
1140;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro, 1.p
1141;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro, 1.p
1142;1136;Praha 1-Nové Mìsto, Petrské nám. 1186/1, 2.p
1143;1136;Praha 1-Nové Mìsto, Petrské nám. 1186/1, 2.p
1144;1136;Praha 1-Staré Mìsto, Valentinská 91/1 x Platnéøská 15, 1.p
1146;1136;Praha 1-Staré Mìsto, Kaprova 1/1, Filozofická fakulta, 1.p
1148;1137;Praha 1-Staré Mìsto, Krocínova 1009/2, gará_e ÈAV, 1.p
1149;1136;Praha 1-Staré Mìsto, Uheln_ trh 423/2, 1.p
1150;1136;Praha 1-Staré Mìsto, Betlémské nám. 251/2, 1.p, +VDF
1151;1136;Praha 1-Staré Mìsto, Betlémské nám. 251/2, 1.p, +VDF
1152;1136;Praha 1-Staré Mìsto, Karlova 185/10, 1.p, prutová autoanténa
1153;1138;Praha 1-Nové Mìsto, Bolzanova 1615/1 x Opletalova, balkónek 2.p
1154;1138;Praha 1-Nové Mìsto, Bolzanova 1615/1 x Opletalova, balkónek 2.p
1156;1138;Praha 1-Nové Mìsto, Na Florenci 2116/15, Florentinum, indoor (nové)
1157;1136;Praha 1-Staré Mìsto, Ovocn_ trh 568/17, 1.p
1158;1136;Praha 1-Staré Mìsto, Na Pøíkopì 1096/19, pasá_ Myslbek, indoor
1159;1136;Praha 1-Nové Mìsto, Hybernská 997/2, budova MO PÈR, 1.p
1160;1136;Praha 1-Nové Mìsto, Hybernská 997/2, budova MO PÈR, 1.p
1161;1136;Praha 1-Staré Mìsto, nám. Franze Kafky 16/1, Magistrát, 1.p
1162;1137;Praha 1-Nové Mìsto, Spálená 84/5, 1.p
1163;1137;Praha 1-Nové Mìsto, Spálená 84/5, 1.p
1164;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro
1165;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro
1166;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro
1167;1136;Praha 1-Staré Mìsto, Na Pøíkopì 1096/19, pasá_ Myslbek, 1.p
1168;1136;Praha 1-Staré Mìsto, Na Pøíkopì 1096/19, pasá_ Myslbek, 1.p
1169;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone, 1.p
1170;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone, 1.p
1171;1138;Praha 1-Nové Mìsto, Politick_ch vìzòù 1597/19 x Opletalova, 1.p
1172;1138;Praha 1-Nové Mìsto, Politick_ch vìzòù 1597/19 x Opletalova, 1.p
1173;1136;Praha 1-Hradèany, Pra_sk_ Hrad, 2. a 3. nádvoøí, antény na møí_i okna 1.p ji_ního køídla (S)
1174;1136;Praha 1-Malá Strana, Pod Bruskou 132/2, Klárov, +TMO
1175;1136;Praha 1-Malá Strana, Kosárkovo nábø. 129/3, Dvùr Úøadu vlády, Klárov
1177;1138;Praha 1-Nové mìsto, Klimentská 1216/46, Praha City Center, indoor
1178;1136;Praha 1-Nové Mìsto, Senová_né nám. 977/24 x Jeruzalémská 977/1
1179;1136;Praha 1-Nové Mìsto, Senová_né nám. 977/24 x Jeruzalémská 977/1
1180;1136;Praha 1-Nové Mìsto, Senová_né nám. 977/24 x Jeruzalémská 977/1
1181;1136;Praha 1-Nové Mìsto, Ve Smeèkách 594/26, Èinoherní klub, 1.p
1182;1136;Praha 1-Nové Mìsto, Ve Smeèkách 594/26, Èinoherní klub, 1.p
1183;1136;Praha 1-Staré Mìsto, Husova 240/5, dùm ve dvoøe
1184;1136;Praha 1-Staré Mìsto, Husova 240/5, dùm ve dvoøe
1185;1136;Praha 1-Staré Mìsto, Husova 240/5, dùm ve dvoøe
1186;1136;Praha 1-Nové Mìsto, Charvátova 41/6, magistrát, indoor
1188;1136;Praha 1-Staré Mìsto, Rytíøská 400/22, 1.p
1189;1136;Praha 1-Staré Mìsto, Rytíøská 400/22, 1.p
1190;1136;Praha 1-Josefov, Du_ní x _iroká, kostel sv. Ducha, maskováno
1191;1136;Praha 1-Josefov, Du_ní x _iroká, kostel sv. Ducha, maskováno
1192;1136;Praha 1-Staré Mìsto, Ha_talské nám., Ha_talsk_ kostel
1193;1136;Praha 1-Staré Mìsto, Ha_talské nám., Ha_talsk_ kostel
1194;1136;Praha 1-Nové Mìsto, Jungmannova 35/29, ÈEZ, indoor
1195;1136;Praha 1-Hradèany, Gogolova 226/4, vilka, +VDF
1197;1136;Praha 1-Malá Strana, Vald_tejnská 154/10, Kolovratsk_ palác
1198;1136;Praha 1-Malá Strana, Vald_tejnská 154/10, Kolovratsk_ palác
1199;1136;Praha 1-Malá Strana, Vald_tejnská 154/10, Kolovratsk_ palác
11100;1136;Praha 1-Hradèany, U Pra_ného mostu 55/3, Jízdárna Pra_ského hradu, +TMO, +VDF
11101;1136;Praha 1-Hradèany, U Pra_ného mostu 55/3, Jízdárna Pra_ského hradu, +TMO, +VDF
11103;1136;Praha 1-Staré Mìsto, Eli_ky Krásnohorské 44/16
11104;1136;Praha 1-Staré Mìsto, Eli_ky Krásnohorské 44/16
11105;1136;Praha 1-Staré Mìsto, Eli_ky Krásnohorské 44/16
11106;1138;Praha 1-Nové Mìsto, Krakovská 804/26, Dùm Módy
11107;1138;Praha 1-Nové Mìsto, Krakovská 804/26, Dùm Módy
11109;1136;Praha 1-Nové Mìsto, Nekázanka 880/11, Omnipol
11110;1136;Praha 1-Nové Mìsto, Nekázanka 880/11, Omnipol
11111;1136;Praha 1-Nové Mìsto, Nekázanka 880/11, Omnipol
11112;1136;Praha 1-Nové Mìsto, V Jámì 639/12 x _tìpánská, +VDF
11113;1136;Praha 1-Nové Mìsto, V Jámì 639/12 x _tìpánská, +VDF
11114;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova, +TMO, +VDF
11115;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova, +TMO, +VDF
11116;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova, +TMO, +VDF
11119;1136;Praha 1-Malá Strana, Snìmovní 1/1, Poslanecká snìmovna, indoor
11120;1136;Praha 1-Malá Strana, U _elezné lávky 130/16, Klárov
11121;1136;Praha 1-Malá Strana, U _elezné lávky 130/16, Klárov
11122;1136;Praha 1-Malá Strana, U _elezné lávky 130/16, Klárov
11123;1136;Praha 1-Staré Mìsto, _tupartská 600/2
11124;1136;Praha 1-Staré Mìsto, _tupartská 600/2
11125;1136;Praha 1-Staré Mìsto, _tupartská 600/2
11126;1136;Praha 1-Staré Mìsto, Bøehová 78/7 x 17. listopadu, FJFI ÈVUT
11127;1136;Praha 1-Staré Mìsto, Bøehová 78/7 x 17. listopadu, FJFI ÈVUT
11128;1136;Praha 1-Staré Mìsto, Bøehová 78/7 x 17. listopadu, FJFI ÈVUT
11132;1136;Praha 1-Staré Mìsto, Karoliny Svìtlé 321/23 x Konviktská
11133;1136;Praha 1-Staré Mìsto, Karoliny Svìtlé 321/23 x Konviktská
11134;1136;Praha 1-Staré Mìsto, Karoliny Svìtlé 321/23 x Konviktská
11135;1136;Praha 1-Staré Mìsto, Køi_ovnická 60/10
11136;1136;Praha 1-Staré Mìsto, Køi_ovnická 60/10
11137;1136;Praha 1-Staré Mìsto, Køi_ovnická 60/10
11138;1136;Praha 1-Staré Mìsto, 28. øíjna 375/9
11139;1136;Praha 1-Staré Mìsto, 28. øíjna 375/9
11140;1136;Praha 1-Staré Mìsto, 28. øíjna 375/9
11141;1137;Praha 1-Nové Mìsto, Lazarská 15/7, Min. financí, +VDF, +TMO
11142;1137;Praha 1-Nové Mìsto, Lazarská 15/7, Min. financí, +VDF, +TMO
11143;1137;Praha 1-Nové Mìsto, Lazarská 15/7, Min. financí, +VDF, +TMO
11144;1136;Praha 1-Malá Strana, Dra_ického nám. 65/10
11145;1136;Praha 1-Malá Strana, Dra_ického nám. 65/10
11146;1136;Praha 1-Malá Strana, Dra_ického nám. 65/10
11149;1138;Praha 1-Nové Mìsto, Hybernská 1006/18, Konsolidaèní Banka
11150;1138;Praha 1-Nové Mìsto, Hybernská 1006/18, Konsolidaèní Banka
11151;1138;Praha 1-Nové Mìsto, Hybernská 1006/18, Konsolidaèní Banka
11152;1136;Praha 1-Staré Mìsto, U Obecního dvora 793/2 x Ha_talská
11153;1136;Praha 1-Staré Mìsto, U Obecního dvora 793/2 x Ha_talská
11154;1136;Praha 1-Staré Mìsto, U Obecního dvora 793/2 x Ha_talská
11155;1136;Praha 1-Malá Strana, Hellichova 457/3, _kola, +CDMA, +TMO
11156;1136;Praha 1-Malá Strana, Hellichova 457/3, _kola, +CDMA, +TMO
11157;1136;Praha 1-Malá Strana, Hellichova 457/3, _kola, +CDMA, +TMO
11158;1136;Praha 1-Nové Mìsto, V Celnici 1028/10, Millenium Plaza, indoor
11161;1136;Praha 1-Nové Mìsto, V Celnici 2079/7, Hilton Prague Old Town, indoor
11165;1137;Praha 1-Nové Mìsto, Krakovská 583/9, indoor
11166;1136;Praha 1-Nové Mìsto, Na Pøíkopì 864/28, ÈNB, indoor
11168;1138;Praha 1-Vinohrady, Vinohradská 52/1, nová budova NM (V)
11169;1138;Praha 1-Vinohrady, Vinohradská 52/1, nová budova NM (J)
11170;1136;Praha 1-Nové Mìsto, Václavské námìstí 837/11, Kenvelo, indoor
11171;1136;Praha 1-Staré Mìsto, nám. Curieov_ch 43/5, hotel Intercontinental, +1126
11172;1136;Praha 1-Malá Strana, Malostranské nám. 259/12, prùchod do ul. Tr_i_tì
11173;1136;Praha 1-Malá Strana, Malostranské nám. 259/12, prùchod do ul. Tr_i_tì
11174;1136;Praha 1-Malá Strana, Nerudova 22, kostel, maskováno, +21123
11175;1136;Praha 1-Malá Strana, Nerudova 22, kostel, maskováno, +21123
11176;1136;Praha 1-Staré Mìsto, Revoluèní 767/25, +TMO, +VDF
11177;1136;Praha 1-Staré Mìsto, Revoluèní 767/25, +TMO, +VDF
11178;1136;Praha 1-Staré Mìsto, Revoluèní 767/25, +TMO, +VDF
